ID,VPL,USERID,DATESSUBMITTED,COMMENTS,DATEGRADED,GRADE,DATA_ENVIO,DATA_AVALIACAO,NOTA
24752,111,40,1684808551,,0,,2023-05-23 02:22:31,1970-01-01 00:00:00,
24753,111,40,1684808612,,0,,2023-05-23 02:23:32,1970-01-01 00:00:00,
24754,104,37,1684808719,,1684808729,1.000.000,2023-05-23 02:25:19,2023-05-23 02:25:29,10.0
24755,111,37,1684809299,,0,,2023-05-23 02:34:59,1970-01-01 00:00:00,
24756,111,37,1684809321,,0,,2023-05-23 02:35:21,1970-01-01 00:00:00,
24757,111,37,1684809466,,0,,2023-05-23 02:37:46,1970-01-01 00:00:00,
24758,111,37,1684809542,,0,,2023-05-23 02:39:02,1970-01-01 00:00:00,
24759,111,37,1684809673,,0,,2023-05-23 02:41:13,1970-01-01 00:00:00,
24761,111,37,1684809717,,0,,2023-05-23 02:41:57,1970-01-01 00:00:00,
24762,111,37,1684809799,,0,,2023-05-23 02:43:19,1970-01-01 00:00:00,
24763,111,37,1684809864,,1684809894,500.000,2023-05-23 02:44:24,2023-05-23 02:44:54,5.0
24764,111,37,1684809940,,0,,2023-05-23 02:45:40,1970-01-01 00:00:00,
24767,111,37,1684809986,,0,,2023-05-23 02:46:26,1970-01-01 00:00:00,
24768,111,40,1684809992,,0,,2023-05-23 02:46:32,1970-01-01 00:00:00,
24769,111,37,1684810001,,1684810006,1.000.000,2023-05-23 02:46:41,2023-05-23 02:46:46,10.0
24770,111,40,1684810095,,0,,2023-05-23 02:48:15,1970-01-01 00:00:00,
24771,111,40,1684810204,,0,,2023-05-23 02:50:04,1970-01-01 00:00:00,
24773,111,40,1684810241,,0,,2023-05-23 02:50:41,1970-01-01 00:00:00,
24774,111,40,1684810432,,0,,2023-05-23 02:53:52,1970-01-01 00:00:00,
24775,111,40,1684810458,,0,,2023-05-23 02:54:18,1970-01-01 00:00:00,
24776,111,40,1684810503,,0,,2023-05-23 02:55:03,1970-01-01 00:00:00,
24778,111,40,1684810559,,0,,2023-05-23 02:55:59,1970-01-01 00:00:00,
24780,111,40,1684810592,,0,,2023-05-23 02:56:32,1970-01-01 00:00:00,
24782,111,40,1684810693,,0,,2023-05-23 02:58:13,1970-01-01 00:00:00,
24783,111,40,1684810728,,0,,2023-05-23 02:58:48,1970-01-01 00:00:00,
24784,111,40,1684810795,,0,,2023-05-23 02:59:55,1970-01-01 00:00:00,
24785,111,40,1684810835,,1684810860,500.000,2023-05-23 03:00:35,2023-05-23 03:01:00,5.0
24786,111,40,1684810910,,1684810917,500.000,2023-05-23 03:01:50,2023-05-23 03:01:57,5.0
24788,111,40,1684810962,,1684810968,1.000.000,2023-05-23 03:02:42,2023-05-23 03:02:48,10.0
24864,107,60,1684842329,,0,,2023-05-23 11:45:29,1970-01-01 00:00:00,
24865,107,60,1684842388,,0,,2023-05-23 11:46:28,1970-01-01 00:00:00,
24867,107,60,1684842418,,0,,2023-05-23 11:46:58,1970-01-01 00:00:00,
24868,105,65,1684842542,,1684842561,0,2023-05-23 11:49:02,2023-05-23 11:49:21,0.0
24869,105,65,1684842622,,0,,2023-05-23 11:50:22,1970-01-01 00:00:00,
24870,107,60,1684842670,,0,,2023-05-23 11:51:10,1970-01-01 00:00:00,
24871,105,65,1684842671,,0,,2023-05-23 11:51:11,1970-01-01 00:00:00,
24872,105,65,1684842700,,1684842715,0,2023-05-23 11:51:40,2023-05-23 11:51:55,0.0
24873,107,60,1684842735,,0,,2023-05-23 11:52:15,1970-01-01 00:00:00,
24874,105,65,1684842792,,0,,2023-05-23 11:53:12,1970-01-01 00:00:00,
24875,107,60,1684842828,,0,,2023-05-23 11:53:48,1970-01-01 00:00:00,
24876,105,65,1684842840,,0,,2023-05-23 11:54:00,1970-01-01 00:00:00,
24877,105,65,1684842865,,0,,2023-05-23 11:54:25,1970-01-01 00:00:00,
24878,107,60,1684842904,,1684842999,1.000.000,2023-05-23 11:55:04,2023-05-23 11:56:39,10.0
24879,105,65,1684843100,,0,,2023-05-23 11:58:20,1970-01-01 00:00:00,
24880,105,65,1684843632,,0,,2023-05-23 12:07:12,1970-01-01 00:00:00,
24881,108,60,1684843672,,0,,2023-05-23 12:07:52,1970-01-01 00:00:00,
24882,105,65,1684843690,,0,,2023-05-23 12:08:10,1970-01-01 00:00:00,
24883,108,60,1684843744,,0,,2023-05-23 12:09:04,1970-01-01 00:00:00,
24884,108,60,1684843859,,0,,2023-05-23 12:10:59,1970-01-01 00:00:00,
24885,108,60,1684843946,,0,,2023-05-23 12:12:26,1970-01-01 00:00:00,
24887,108,60,1684843994,,0,,2023-05-23 12:13:14,1970-01-01 00:00:00,
24888,108,60,1684844055,,0,,2023-05-23 12:14:15,1970-01-01 00:00:00,
24890,108,60,1684844102,,0,,2023-05-23 12:15:02,1970-01-01 00:00:00,
24891,108,60,1684844300,,0,,2023-05-23 12:18:20,1970-01-01 00:00:00,
24892,108,60,1684844342,,0,,2023-05-23 12:19:02,1970-01-01 00:00:00,
24893,108,60,1684844367,,0,,2023-05-23 12:19:27,1970-01-01 00:00:00,
24894,108,60,1684844663,,0,,2023-05-23 12:24:23,1970-01-01 00:00:00,
24895,108,60,1684844854,,0,,2023-05-23 12:27:34,1970-01-01 00:00:00,
24896,108,60,1684844918,,0,,2023-05-23 12:28:38,1970-01-01 00:00:00,
24897,108,60,1684844949,,0,,2023-05-23 12:29:09,1970-01-01 00:00:00,
24898,108,60,1684844981,,0,,2023-05-23 12:29:41,1970-01-01 00:00:00,
24899,108,60,1684845079,,0,,2023-05-23 12:31:19,1970-01-01 00:00:00,
24902,108,60,1684845124,,0,,2023-05-23 12:32:04,1970-01-01 00:00:00,
24903,108,60,1684845144,,0,,2023-05-23 12:32:24,1970-01-01 00:00:00,
24905,108,60,1684845195,,0,,2023-05-23 12:33:15,1970-01-01 00:00:00,
24909,105,65,1684845598,,0,,2023-05-23 12:39:58,1970-01-01 00:00:00,
24910,105,65,1684845632,,0,,2023-05-23 12:40:32,1970-01-01 00:00:00,
24911,108,60,1684846377,,0,,2023-05-23 12:52:57,1970-01-01 00:00:00,
24913,108,60,1684846429,,0,,2023-05-23 12:53:49,1970-01-01 00:00:00,
24914,105,65,1684847252,,0,,2023-05-23 13:07:32,1970-01-01 00:00:00,
24915,105,65,1684847303,,0,,2023-05-23 13:08:23,1970-01-01 00:00:00,
24916,105,65,1684847355,,0,,2023-05-23 13:09:15,1970-01-01 00:00:00,
24917,108,60,1684847398,,0,,2023-05-23 13:09:58,1970-01-01 00:00:00,
24918,105,65,1684847398,,0,,2023-05-23 13:09:58,1970-01-01 00:00:00,
24919,105,65,1684847429,,0,,2023-05-23 13:10:29,1970-01-01 00:00:00,
24921,105,65,1684847486,,0,,2023-05-23 13:11:26,1970-01-01 00:00:00,
24922,108,20,1684849061,,0,,2023-05-23 13:37:41,1970-01-01 00:00:00,
24923,106,65,1684849964,,0,,2023-05-23 13:52:44,1970-01-01 00:00:00,
24924,106,65,1684849991,,0,,2023-05-23 13:53:11,1970-01-01 00:00:00,
24925,106,65,1684850034,,0,,2023-05-23 13:53:54,1970-01-01 00:00:00,
24926,108,49,1684850426,,0,,2023-05-23 14:00:26,1970-01-01 00:00:00,
24929,108,49,1684850502,,0,,2023-05-23 14:01:42,1970-01-01 00:00:00,
24932,106,65,1684850565,,0,,2023-05-23 14:02:45,1970-01-01 00:00:00,
24934,108,49,1684850607,,0,,2023-05-23 14:03:27,1970-01-01 00:00:00,
24937,108,49,1684850683,,0,,2023-05-23 14:04:43,1970-01-01 00:00:00,
24941,108,49,1684850850,,0,,2023-05-23 14:07:30,1970-01-01 00:00:00,
24944,108,49,1684850972,,1684851025,0,2023-05-23 14:09:32,2023-05-23 14:10:25,0.0
24947,108,49,1684851122,,1684851125,1.000.000,2023-05-23 14:12:02,2023-05-23 14:12:05,10.0
24956,106,65,1684851474,,1684851515,0,2023-05-23 14:17:54,2023-05-23 14:18:35,0.0
24960,106,65,1684851570,,0,,2023-05-23 14:19:30,1970-01-01 00:00:00,
24962,106,65,1684851629,,0,,2023-05-23 14:20:29,1970-01-01 00:00:00,
24963,106,65,1684851679,,0,,2023-05-23 14:21:19,1970-01-01 00:00:00,
24964,106,65,1684851750,,0,,2023-05-23 14:22:30,1970-01-01 00:00:00,
24965,106,65,1684851823,,0,,2023-05-23 14:23:43,1970-01-01 00:00:00,
24966,106,65,1684851866,,1684851894,1.000.000,2023-05-23 14:24:26,2023-05-23 14:24:54,10.0
24967,106,65,1684851919,,0,,2023-05-23 14:25:19,1970-01-01 00:00:00,
24968,105,65,1684852101,,0,,2023-05-23 14:28:21,1970-01-01 00:00:00,
24969,105,65,1684852126,,1684852144,1.000.000,2023-05-23 14:28:46,2023-05-23 14:29:04,10.0
24970,105,65,1684852176,,0,,2023-05-23 14:29:36,1970-01-01 00:00:00,
24971,103,65,1684852440,,0,,2023-05-23 14:34:00,1970-01-01 00:00:00,
24974,103,65,1684852487,,0,,2023-05-23 14:34:47,1970-01-01 00:00:00,
24975,103,65,1684852506,,0,,2023-05-23 14:35:06,1970-01-01 00:00:00,
24976,103,65,1684852598,,0,,2023-05-23 14:36:38,1970-01-01 00:00:00,
24977,103,65,1684852620,,1684852632,0,2023-05-23 14:37:00,2023-05-23 14:37:12,0.0
25060,107,65,1684886735,,0,,2023-05-24 00:05:35,1970-01-01 00:00:00,
25062,107,65,1684886773,,0,,2023-05-24 00:06:13,1970-01-01 00:00:00,
25065,107,65,1684886916,,0,,2023-05-24 00:08:36,1970-01-01 00:00:00,
25067,107,65,1684887028,,0,,2023-05-24 00:10:28,1970-01-01 00:00:00,
25069,107,65,1684887820,,0,,2023-05-24 00:23:40,1970-01-01 00:00:00,
25070,107,65,1684887933,,0,,2023-05-24 00:25:33,1970-01-01 00:00:00,
25071,107,65,1684887955,,0,,2023-05-24 00:25:55,1970-01-01 00:00:00,
25072,107,65,1684888209,,1684888228,0,2023-05-24 00:30:09,2023-05-24 00:30:28,0.0
25122,107,65,1684891964,,0,,2023-05-24 01:32:44,1970-01-01 00:00:00,
25123,107,65,1684891978,,0,,2023-05-24 01:32:58,1970-01-01 00:00:00,
25132,107,65,1684892281,,0,,2023-05-24 01:38:01,1970-01-01 00:00:00,
25138,107,65,1684892416,,0,,2023-05-24 01:40:16,1970-01-01 00:00:00,
25148,107,65,1684892804,,0,,2023-05-24 01:46:44,1970-01-01 00:00:00,
25151,107,65,1684892893,,0,,2023-05-24 01:48:13,1970-01-01 00:00:00,
25155,107,65,1684893015,,0,,2023-05-24 01:50:15,1970-01-01 00:00:00,
25166,103,65,1684893274,,1684893295,0,2023-05-24 01:54:34,2023-05-24 01:54:55,0.0
25168,103,65,1684893372,,0,,2023-05-24 01:56:12,1970-01-01 00:00:00,
25169,103,65,1684893404,,0,,2023-05-24 01:56:44,1970-01-01 00:00:00,
25170,103,65,1684893461,,0,,2023-05-24 01:57:41,1970-01-01 00:00:00,
25171,103,65,1684893509,,0,,2023-05-24 01:58:29,1970-01-01 00:00:00,
25180,103,65,1684893859,,0,,2023-05-24 02:04:19,1970-01-01 00:00:00,
25183,103,65,1684893937,,0,,2023-05-24 02:05:37,1970-01-01 00:00:00,
25185,103,65,1684893990,,0,,2023-05-24 02:06:30,1970-01-01 00:00:00,
25187,103,65,1684894032,,0,,2023-05-24 02:07:12,1970-01-01 00:00:00,
25231,103,48,1684936783,,0,,2023-05-24 13:59:43,1970-01-01 00:00:00,
25234,103,48,1684936841,,0,,2023-05-24 14:00:41,1970-01-01 00:00:00,
25235,103,48,1684936851,,1684936855,1.000.000,2023-05-24 14:00:51,2023-05-24 14:00:55,10.0
25244,104,48,1684937501,,0,,2023-05-24 14:11:41,1970-01-01 00:00:00,
25245,104,48,1684937509,,0,,2023-05-24 14:11:49,1970-01-01 00:00:00,
25246,104,48,1684937648,,0,,2023-05-24 14:14:08,1970-01-01 00:00:00,
25248,104,48,1684937696,,1684937709,1.000.000,2023-05-24 14:14:56,2023-05-24 14:15:09,10.0
25249,109,49,1684937717,,0,,2023-05-24 14:15:17,1970-01-01 00:00:00,
25250,109,49,1684937732,,0,,2023-05-24 14:15:32,1970-01-01 00:00:00,
25266,109,49,1684939873,,0,,2023-05-24 14:51:13,1970-01-01 00:00:00,
25268,109,49,1684939896,,0,,2023-05-24 14:51:36,1970-01-01 00:00:00,
25271,109,49,1684940020,,0,,2023-05-24 14:53:40,1970-01-01 00:00:00,
25276,109,49,1684940166,,0,,2023-05-24 14:56:06,1970-01-01 00:00:00,
25288,107,65,1684943189,,0,,2023-05-24 15:46:29,1970-01-01 00:00:00,
25289,107,65,1684943225,,1684943241,0,2023-05-24 15:47:05,2023-05-24 15:47:21,0.0
25290,107,65,1684943453,,0,,2023-05-24 15:50:53,1970-01-01 00:00:00,
25294,108,20,1684949193,,1684949213,0,2023-05-24 17:26:33,2023-05-24 17:26:53,0.0
25295,108,20,1684949306,,1684949316,0,2023-05-24 17:28:26,2023-05-24 17:28:36,0.0
25296,108,20,1684949326,,1684949331,0,2023-05-24 17:28:46,2023-05-24 17:28:51,0.0
25297,108,20,1684949385,,0,,2023-05-24 17:29:45,1970-01-01 00:00:00,
25298,108,20,1684949690,,0,,2023-05-24 17:34:50,1970-01-01 00:00:00,
25307,108,20,1684949993,,0,,2023-05-24 17:39:53,1970-01-01 00:00:00,
25310,108,20,1684950039,,0,,2023-05-24 17:40:39,1970-01-01 00:00:00,
25316,107,65,1684952000,,0,,2023-05-24 18:13:20,1970-01-01 00:00:00,
25318,107,65,1684952058,,0,,2023-05-24 18:14:18,1970-01-01 00:00:00,
25319,107,65,1684952105,,0,,2023-05-24 18:15:05,1970-01-01 00:00:00,
25320,107,65,1684952135,,0,,2023-05-24 18:15:35,1970-01-01 00:00:00,
25321,107,65,1684952181,,0,,2023-05-24 18:16:21,1970-01-01 00:00:00,
25322,107,65,1684952213,,0,,2023-05-24 18:16:53,1970-01-01 00:00:00,
25323,107,65,1684952440,,0,,2023-05-24 18:20:40,1970-01-01 00:00:00,
25324,107,65,1684952489,,0,,2023-05-24 18:21:29,1970-01-01 00:00:00,
25325,107,65,1684952578,,0,,2023-05-24 18:22:58,1970-01-01 00:00:00,
25326,107,65,1684952948,,0,,2023-05-24 18:29:08,1970-01-01 00:00:00,
25327,107,65,1684953131,,0,,2023-05-24 18:32:11,1970-01-01 00:00:00,
25328,107,65,1684953160,,0,,2023-05-24 18:32:40,1970-01-01 00:00:00,
25329,107,65,1684953263,,0,,2023-05-24 18:34:23,1970-01-01 00:00:00,
25330,107,65,1684953300,,1684953320,1.000.000,2023-05-24 18:35:00,2023-05-24 18:35:20,10.0
25331,107,65,1684953337,,0,,2023-05-24 18:35:37,1970-01-01 00:00:00,
25332,108,65,1684953989,,0,,2023-05-24 18:46:29,1970-01-01 00:00:00,
25334,109,49,1684960881,,0,,2023-05-24 20:41:21,1970-01-01 00:00:00,
25335,109,49,1684961036,,0,,2023-05-24 20:43:56,1970-01-01 00:00:00,
25337,109,49,1684961090,,0,,2023-05-24 20:44:50,1970-01-01 00:00:00,
25338,109,49,1684961162,,0,,2023-05-24 20:46:02,1970-01-01 00:00:00,
25339,109,49,1684961518,,0,,2023-05-24 20:51:58,1970-01-01 00:00:00,
25340,109,49,1684961809,,0,,2023-05-24 20:56:49,1970-01-01 00:00:00,
25342,109,49,1684961988,,0,,2023-05-24 20:59:48,1970-01-01 00:00:00,
25343,109,49,1684962033,,0,,2023-05-24 21:00:33,1970-01-01 00:00:00,
25344,109,49,1684962157,,0,,2023-05-24 21:02:37,1970-01-01 00:00:00,
25382,109,49,1685018965,,0,,2023-05-25 12:49:25,1970-01-01 00:00:00,
25385,109,49,1685019011,,0,,2023-05-25 12:50:11,1970-01-01 00:00:00,
25392,109,49,1685019124,,0,,2023-05-25 12:52:04,1970-01-01 00:00:00,
25404,109,49,1685019337,,0,,2023-05-25 12:55:37,1970-01-01 00:00:00,
25408,109,49,1685019636,,1685019671,0,2023-05-25 13:00:36,2023-05-25 13:01:11,0.0
25411,109,49,1685019763,,1685019813,0,2023-05-25 13:02:43,2023-05-25 13:03:33,0.0
25414,109,49,1685020051,,1685020090,1.000.000,2023-05-25 13:07:31,2023-05-25 13:08:10,10.0
25415,110,49,1685021284,,0,,2023-05-25 13:28:04,1970-01-01 00:00:00,
25416,110,49,1685022060,,0,,2023-05-25 13:41:00,1970-01-01 00:00:00,
25417,110,49,1685022088,,0,,2023-05-25 13:41:28,1970-01-01 00:00:00,
25418,110,49,1685022218,,0,,2023-05-25 13:43:38,1970-01-01 00:00:00,
25419,110,49,1685022234,,0,,2023-05-25 13:43:54,1970-01-01 00:00:00,
25420,110,49,1685022283,,0,,2023-05-25 13:44:43,1970-01-01 00:00:00,
25421,110,49,1685022845,,0,,2023-05-25 13:54:05,1970-01-01 00:00:00,
25422,110,49,1685022964,,0,,2023-05-25 13:56:04,1970-01-01 00:00:00,
25423,110,49,1685022985,,0,,2023-05-25 13:56:25,1970-01-01 00:00:00,
25424,110,49,1685023053,,0,,2023-05-25 13:57:33,1970-01-01 00:00:00,
25425,110,49,1685023072,,1685023780,1.000.000,2023-05-25 13:57:52,2023-05-25 14:09:40,10.0
25426,111,49,1685024062,,0,,2023-05-25 14:14:22,1970-01-01 00:00:00,
25427,111,49,1685026229,,0,,2023-05-25 14:50:29,1970-01-01 00:00:00,
25429,111,49,1685026276,,0,,2023-05-25 14:51:16,1970-01-01 00:00:00,
25430,111,49,1685026310,,1685026348,500.000,2023-05-25 14:51:50,2023-05-25 14:52:28,5.0
25431,111,49,1685026361,,0,,2023-05-25 14:52:41,1970-01-01 00:00:00,
25432,111,49,1685026413,,1685026418,1.000.000,2023-05-25 14:53:33,2023-05-25 14:53:38,10.0
25437,109,47,1685039197,,0,,2023-05-25 18:26:37,1970-01-01 00:00:00,
25438,108,63,1685050967,,1685050973,0,2023-05-25 21:42:47,2023-05-25 21:42:53,0.0
25439,108,63,1685051009,,1685051013,0,2023-05-25 21:43:29,2023-05-25 21:43:33,0.0
25440,108,63,1685053357,,0,,2023-05-25 22:22:37,1970-01-01 00:00:00,
25441,110,63,1685054287,,1685054291,0,2023-05-25 22:38:07,2023-05-25 22:38:11,0.0
25442,110,63,1685054311,,1685054320,1.000.000,2023-05-25 22:38:31,2023-05-25 22:38:40,10.0
25443,111,63,1685054715,,1685054718,1.000.000,2023-05-25 22:45:15,2023-05-25 22:45:18,10.0
25512,108,65,1685114627,,0,,2023-05-26 15:23:47,1970-01-01 00:00:00,
25513,108,65,1685123667,,0,,2023-05-26 17:54:27,1970-01-01 00:00:00,
25514,108,65,1685123769,,0,,2023-05-26 17:56:09,1970-01-01 00:00:00,
25515,108,65,1685125776,,0,,2023-05-26 18:29:36,1970-01-01 00:00:00,
25516,108,65,1685125831,,0,,2023-05-26 18:30:31,1970-01-01 00:00:00,
25554,109,65,1685153577,,0,,2023-05-27 02:12:57,1970-01-01 00:00:00,
25555,109,65,1685153721,,0,,2023-05-27 02:15:21,1970-01-01 00:00:00,
25556,109,65,1685153814,,0,,2023-05-27 02:16:54,1970-01-01 00:00:00,
25557,109,65,1685154423,,0,,2023-05-27 02:27:03,1970-01-01 00:00:00,
25558,109,65,1685154714,,0,,2023-05-27 02:31:54,1970-01-01 00:00:00,
25559,109,65,1685154768,,1685154805,0,2023-05-27 02:32:48,2023-05-27 02:33:25,0.0
25560,109,65,1685154838,,1685154855,1.000.000,2023-05-27 02:33:58,2023-05-27 02:34:15,10.0
25561,109,65,1685154890,,1685382450,0,2023-05-27 02:34:50,2023-05-29 17:47:30,0.0
25578,110,65,1685190596,,0,,2023-05-27 12:29:56,1970-01-01 00:00:00,
25579,110,65,1685191099,,0,,2023-05-27 12:38:19,1970-01-01 00:00:00,
25580,110,65,1685191592,,0,,2023-05-27 12:46:32,1970-01-01 00:00:00,
25581,110,65,1685191684,,0,,2023-05-27 12:48:04,1970-01-01 00:00:00,
25582,110,65,1685191741,,0,,2023-05-27 12:49:01,1970-01-01 00:00:00,
25583,110,65,1685191778,,0,,2023-05-27 12:49:38,1970-01-01 00:00:00,
25584,110,65,1685191863,,0,,2023-05-27 12:51:03,1970-01-01 00:00:00,
25585,110,65,1685191894,,0,,2023-05-27 12:51:34,1970-01-01 00:00:00,
25586,110,65,1685194593,,0,,2023-05-27 13:36:33,1970-01-01 00:00:00,
25587,110,65,1685194639,,0,,2023-05-27 13:37:19,1970-01-01 00:00:00,
25588,110,65,1685194804,,0,,2023-05-27 13:40:04,1970-01-01 00:00:00,
25589,110,65,1685195150,,0,,2023-05-27 13:45:50,1970-01-01 00:00:00,
25590,110,65,1685195231,,0,,2023-05-27 13:47:11,1970-01-01 00:00:00,
25591,110,65,1685195270,,0,,2023-05-27 13:47:50,1970-01-01 00:00:00,
25592,110,65,1685195298,,0,,2023-05-27 13:48:18,1970-01-01 00:00:00,
25593,110,65,1685195362,,0,,2023-05-27 13:49:22,1970-01-01 00:00:00,
25594,110,65,1685195399,,0,,2023-05-27 13:49:59,1970-01-01 00:00:00,
25595,110,65,1685195446,,0,,2023-05-27 13:50:46,1970-01-01 00:00:00,
25596,110,65,1685196028,,0,,2023-05-27 14:00:28,1970-01-01 00:00:00,
25597,110,65,1685196085,,0,,2023-05-27 14:01:25,1970-01-01 00:00:00,
25598,110,65,1685196109,,0,,2023-05-27 14:01:49,1970-01-01 00:00:00,
25599,110,65,1685196803,,0,,2023-05-27 14:13:23,1970-01-01 00:00:00,
25600,110,65,1685196833,,0,,2023-05-27 14:13:53,1970-01-01 00:00:00,
25601,110,65,1685196966,,0,,2023-05-27 14:16:06,1970-01-01 00:00:00,
25602,110,65,1685197466,,0,,2023-05-27 14:24:26,1970-01-01 00:00:00,
25603,110,65,1685197492,,0,,2023-05-27 14:24:52,1970-01-01 00:00:00,
25604,110,65,1685197534,,0,,2023-05-27 14:25:34,1970-01-01 00:00:00,
25605,110,65,1685197572,,0,,2023-05-27 14:26:12,1970-01-01 00:00:00,
25625,110,65,1685200477,,0,,2023-05-27 15:14:37,1970-01-01 00:00:00,
25626,110,65,1685200503,,0,,2023-05-27 15:15:03,1970-01-01 00:00:00,
25628,110,65,1685200552,,0,,2023-05-27 15:15:52,1970-01-01 00:00:00,
25632,110,65,1685200654,,0,,2023-05-27 15:17:34,1970-01-01 00:00:00,
25635,110,65,1685200711,,0,,2023-05-27 15:18:31,1970-01-01 00:00:00,
25638,110,65,1685200966,,0,,2023-05-27 15:22:46,1970-01-01 00:00:00,
25639,110,65,1685201117,,1685201131,0,2023-05-27 15:25:17,2023-05-27 15:25:31,0.0
25640,110,65,1685201183,,1685201206,1.000.000,2023-05-27 15:26:23,2023-05-27 15:26:46,10.0
25641,111,65,1685202164,,0,,2023-05-27 15:42:44,1970-01-01 00:00:00,
25642,111,65,1685202206,,0,,2023-05-27 15:43:26,1970-01-01 00:00:00,
25643,111,65,1685202246,,0,,2023-05-27 15:44:06,1970-01-01 00:00:00,
25645,107,50,1685207488,,0,,2023-05-27 17:11:28,1970-01-01 00:00:00,
25646,107,50,1685207521,,0,,2023-05-27 17:12:01,1970-01-01 00:00:00,
25647,107,50,1685207570,,0,,2023-05-27 17:12:50,1970-01-01 00:00:00,
25648,107,50,1685207641,,0,,2023-05-27 17:14:01,1970-01-01 00:00:00,
25649,107,50,1685207702,,0,,2023-05-27 17:15:02,1970-01-01 00:00:00,
25650,107,50,1685207747,,0,,2023-05-27 17:15:47,1970-01-01 00:00:00,
25652,107,50,1685207786,,0,,2023-05-27 17:16:26,1970-01-01 00:00:00,
25653,107,50,1685207843,,1685207872,1.000.000,2023-05-27 17:17:23,2023-05-27 17:17:52,10.0
25654,108,50,1685208176,,0,,2023-05-27 17:22:56,1970-01-01 00:00:00,
25655,108,50,1685208185,,0,,2023-05-27 17:23:05,1970-01-01 00:00:00,
25656,108,50,1685208429,,0,,2023-05-27 17:27:09,1970-01-01 00:00:00,
25657,111,65,1685223808,,0,,2023-05-27 21:43:28,1970-01-01 00:00:00,
25658,111,65,1685223832,,0,,2023-05-27 21:43:52,1970-01-01 00:00:00,
25659,111,65,1685223895,,0,,2023-05-27 21:44:55,1970-01-01 00:00:00,
25660,111,65,1685223959,,0,,2023-05-27 21:45:59,1970-01-01 00:00:00,
25661,111,65,1685224008,,0,,2023-05-27 21:46:48,1970-01-01 00:00:00,
25662,111,65,1685224413,,0,,2023-05-27 21:53:33,1970-01-01 00:00:00,
25663,111,65,1685224491,,0,,2023-05-27 21:54:51,1970-01-01 00:00:00,
25664,111,65,1685224537,,0,,2023-05-27 21:55:37,1970-01-01 00:00:00,
25665,111,65,1685228093,,0,,2023-05-27 22:54:53,1970-01-01 00:00:00,
25666,111,65,1685228138,,0,,2023-05-27 22:55:38,1970-01-01 00:00:00,
25667,111,65,1685228401,,0,,2023-05-27 23:00:01,1970-01-01 00:00:00,
25668,111,65,1685228462,,0,,2023-05-27 23:01:02,1970-01-01 00:00:00,
25669,111,65,1685228594,,0,,2023-05-27 23:03:14,1970-01-01 00:00:00,
25670,111,65,1685228634,,0,,2023-05-27 23:03:54,1970-01-01 00:00:00,
25671,111,65,1685228687,,1685228707,0,2023-05-27 23:04:47,2023-05-27 23:05:07,0.0
25672,111,65,1685228800,,0,,2023-05-27 23:06:40,1970-01-01 00:00:00,
25673,111,65,1685228831,,0,,2023-05-27 23:07:11,1970-01-01 00:00:00,
25674,111,65,1685228883,,0,,2023-05-27 23:08:03,1970-01-01 00:00:00,
25675,111,65,1685232415,,0,,2023-05-28 00:06:55,1970-01-01 00:00:00,
25676,111,65,1685232759,,0,,2023-05-28 00:12:39,1970-01-01 00:00:00,
25677,111,65,1685233128,,0,,2023-05-28 00:18:48,1970-01-01 00:00:00,
25679,111,65,1685233178,,0,,2023-05-28 00:19:38,1970-01-01 00:00:00,
25680,111,65,1685235575,,0,,2023-05-28 00:59:35,1970-01-01 00:00:00,
25681,111,65,1685235599,,0,,2023-05-28 00:59:59,1970-01-01 00:00:00,
25682,103,65,1685235768,,0,,2023-05-28 01:02:48,1970-01-01 00:00:00,
25683,103,65,1685235859,,0,,2023-05-28 01:04:19,1970-01-01 00:00:00,
25684,103,65,1685236208,,0,,2023-05-28 01:10:08,1970-01-01 00:00:00,
25685,103,65,1685236255,,0,,2023-05-28 01:10:55,1970-01-01 00:00:00,
25686,103,65,1685236302,,0,,2023-05-28 01:11:42,1970-01-01 00:00:00,
25687,103,65,1685237159,,0,,2023-05-28 01:25:59,1970-01-01 00:00:00,
25688,103,65,1685237191,,0,,2023-05-28 01:26:31,1970-01-01 00:00:00,
25689,103,65,1685237245,,0,,2023-05-28 01:27:25,1970-01-01 00:00:00,
25721,110,20,1685280664,,0,,2023-05-28 13:31:04,1970-01-01 00:00:00,
25722,108,50,1685292327,,0,,2023-05-28 16:45:27,1970-01-01 00:00:00,
25723,108,50,1685292376,,0,,2023-05-28 16:46:16,1970-01-01 00:00:00,
25724,108,50,1685292469,,0,,2023-05-28 16:47:49,1970-01-01 00:00:00,
25726,108,50,1685292525,,0,,2023-05-28 16:48:45,1970-01-01 00:00:00,
25727,108,50,1685292576,,0,,2023-05-28 16:49:36,1970-01-01 00:00:00,
25729,108,50,1685292664,,0,,2023-05-28 16:51:04,1970-01-01 00:00:00,
25730,108,50,1685292681,,0,,2023-05-28 16:51:21,1970-01-01 00:00:00,
25733,108,50,1685292730,,0,,2023-05-28 16:52:10,1970-01-01 00:00:00,
25735,108,50,1685292800,,0,,2023-05-28 16:53:20,1970-01-01 00:00:00,
25736,108,50,1685292916,,0,,2023-05-28 16:55:16,1970-01-01 00:00:00,
25737,108,50,1685292956,,1685293021,0,2023-05-28 16:55:56,2023-05-28 16:57:01,0.0
25740,108,50,1685293086,,0,,2023-05-28 16:58:06,1970-01-01 00:00:00,
