ID,VPL,USERID,DATESSUBMITTED,COMMENTS,GRADER,DATEGRADED,GRADE,MAILED,HIGHLIGHT,NEVALUATIONS,GROUPID,DATA_ENVIO,DATA_AVALIACAO,NOTA
8727,81,37,1682356040,,0,1682356052,1.000.000,0,0,3,0,2023-04-24 17:07:20,2023-04-24 17:07:32,10.0
8732,81,35,1682356051,,0,0,,0,0,1,0,2023-04-24 17:07:31,1970-01-01 00:00:00,
8734,81,42,1682356055,,0,0,,0,0,0,0,2023-04-24 17:07:35,1970-01-01 00:00:00,
8735,80,34,1682356060,,0,1682356063,500.000,0,0,3,0,2023-04-24 17:07:40,2023-04-24 17:07:43,5.0
8736,86,26,1682356064,,0,1682356069,0,0,0,1,0,2023-04-24 17:07:44,2023-04-24 17:07:49,0.0
8737,83,18,1682356066,,0,0,,0,0,0,0,2023-04-24 17:07:46,1970-01-01 00:00:00,
8738,81,48,1682356067,,0,1682356071,1.000.000,0,0,3,0,2023-04-24 17:07:47,2023-04-24 17:07:51,10.0
8740,79,30,1682356087,,0,0,,0,0,0,0,2023-04-24 17:08:07,1970-01-01 00:00:00,
8741,79,38,1682356089,,0,0,,0,0,0,0,2023-04-24 17:08:09,1970-01-01 00:00:00,
8744,81,35,1682356105,,0,1682356118,1.000.000,0,0,2,0,2023-04-24 17:08:25,2023-04-24 17:08:38,10.0
8746,80,50,1682356113,,0,0,,0,0,0,0,2023-04-24 17:08:33,1970-01-01 00:00:00,
8750,79,36,1682356127,,0,0,,0,0,3,0,2023-04-24 17:08:47,1970-01-01 00:00:00,
8759,79,30,1682356148,,0,0,,0,0,0,0,2023-04-24 17:09:08,1970-01-01 00:00:00,
8761,81,42,1682356149,,0,1682356170,0,0,0,1,0,2023-04-24 17:09:09,2023-04-24 17:09:30,0.0
8762,86,26,1682356157,,0,0,,0,0,1,0,2023-04-24 17:09:17,1970-01-01 00:00:00,
8767,79,36,1682356166,,0,0,,0,0,3,0,2023-04-24 17:09:26,1970-01-01 00:00:00,
8772,79,38,1682356187,,0,0,,0,0,0,0,2023-04-24 17:09:47,1970-01-01 00:00:00,
8774,80,50,1682356196,,0,1682356213,500.000,0,0,1,0,2023-04-24 17:09:56,2023-04-24 17:10:13,5.0
8777,79,30,1682356206,,0,0,,0,0,0,0,2023-04-24 17:10:06,1970-01-01 00:00:00,
8784,86,26,1682356217,,0,0,,0,0,1,0,2023-04-24 17:10:17,1970-01-01 00:00:00,
8786,80,50,1682356235,,0,1682356240,500.000,0,0,2,0,2023-04-24 17:10:35,2023-04-24 17:10:40,5.0
8788,86,26,1682356244,,0,1682356260,0,0,0,2,0,2023-04-24 17:10:44,2023-04-24 17:11:00,0.0
8790,79,30,1682356259,,0,0,,0,0,0,0,2023-04-24 17:10:59,1970-01-01 00:00:00,
8791,80,50,1682356271,,0,1682356276,500.000,0,0,3,0,2023-04-24 17:11:11,2023-04-24 17:11:16,5.0
8792,80,23,1682356272,,0,1682356294,1.000.000,0,0,6,0,2023-04-24 17:11:12,2023-04-24 17:11:34,10.0
8799,83,41,1682356297,,0,0,,0,0,0,0,2023-04-24 17:11:37,1970-01-01 00:00:00,
8802,83,41,1682356320,,0,0,,0,0,0,0,2023-04-24 17:12:00,1970-01-01 00:00:00,
8805,80,50,1682356329,,0,1682356337,0,0,0,4,0,2023-04-24 17:12:09,2023-04-24 17:12:17,0.0
8806,86,26,1682356332,,0,1682356345,1.000.000,0,0,3,0,2023-04-24 17:12:12,2023-04-24 17:12:25,10.0
8807,83,18,1682356336,,0,1682356357,1.000.000,0,0,1,0,2023-04-24 17:12:16,2023-04-24 17:12:37,10.0
8809,81,42,1682356340,,0,1682356605,0,0,0,2,0,2023-04-24 17:12:20,2023-04-24 17:16:45,0.0
8810,80,50,1682356342,,0,1682356347,500.000,0,0,5,0,2023-04-24 17:12:22,2023-04-24 17:12:27,5.0
8815,83,41,1682356368,,0,0,,0,0,0,0,2023-04-24 17:12:48,1970-01-01 00:00:00,
8816,79,38,1682356368,,0,0,,0,0,0,0,2023-04-24 17:12:48,1970-01-01 00:00:00,
8817,82,35,1682356371,,0,0,,0,0,0,0,2023-04-24 17:12:51,1970-01-01 00:00:00,
8823,83,41,1682356387,,0,1682356398,1.000.000,0,0,1,0,2023-04-24 17:13:07,2023-04-24 17:13:18,10.0
8824,79,30,1682356394,,0,1682356431,1.000.000,0,0,1,0,2023-04-24 17:13:14,2023-04-24 17:13:51,10.0
8827,82,35,1682356404,,0,1682356418,1.000.000,0,0,1,0,2023-04-24 17:13:24,2023-04-24 17:13:38,10.0
8833,81,27,1682356442,,0,0,,0,0,0,0,2023-04-24 17:14:02,1970-01-01 00:00:00,
8834,79,38,1682356447,,0,0,,0,0,0,0,2023-04-24 17:14:07,1970-01-01 00:00:00,
8836,81,27,1682356456,,0,0,,0,0,0,0,2023-04-24 17:14:16,1970-01-01 00:00:00,
8840,80,50,1682356479,,0,1682356484,500.000,0,0,6,0,2023-04-24 17:14:39,2023-04-24 17:14:44,5.0
8844,80,50,1682356519,,0,0,,0,0,6,0,2023-04-24 17:15:19,1970-01-01 00:00:00,
8848,82,37,1682356559,,0,0,,0,0,0,0,2023-04-24 17:15:59,1970-01-01 00:00:00,
8849,80,50,1682356582,,0,0,,0,0,6,0,2023-04-24 17:16:22,1970-01-01 00:00:00,
8852,80,36,1682356596,,0,0,,0,0,0,0,2023-04-24 17:16:36,1970-01-01 00:00:00,
8853,83,35,1682356604,,0,1682356615,500.000,0,0,1,0,2023-04-24 17:16:44,2023-04-24 17:16:55,5.0
8854,80,36,1682356604,,0,0,,0,0,0,0,2023-04-24 17:16:44,1970-01-01 00:00:00,
8857,81,27,1682356610,,0,1682356684,0,0,0,1,0,2023-04-24 17:16:50,2023-04-24 17:18:04,0.0
8858,82,37,1682356618,,0,0,,0,0,0,0,2023-04-24 17:16:58,1970-01-01 00:00:00,
8859,82,48,1682356631,,0,1682356635,0,0,0,1,0,2023-04-24 17:17:11,2023-04-24 17:17:15,0.0
8860,81,34,1682356634,,0,1682356682,0,0,0,1,0,2023-04-24 17:17:14,2023-04-24 17:18:02,0.0
8862,80,50,1682356635,,0,0,,0,0,6,0,2023-04-24 17:17:15,1970-01-01 00:00:00,
8865,79,52,1682356649,,0,1682357055,667.000,0,0,1,0,2023-04-24 17:17:29,2023-04-24 17:24:15,6.67
8867,82,37,1682356653,,0,0,,0,0,0,0,2023-04-24 17:17:33,1970-01-01 00:00:00,
8868,83,35,1682356656,,0,1682356660,1.000.000,0,0,3,0,2023-04-24 17:17:36,2023-04-24 17:17:40,10.0
8869,80,36,1682356663,,0,0,,0,0,0,0,2023-04-24 17:17:43,1970-01-01 00:00:00,
8873,80,50,1682356680,,0,1682356687,500.000,0,0,7,0,2023-04-24 17:18:00,2023-04-24 17:18:07,5.0
8875,80,44,1682356684,,0,0,,0,0,0,0,2023-04-24 17:18:04,1970-01-01 00:00:00,
8877,80,36,1682356687,,0,0,,0,0,0,0,2023-04-24 17:18:07,1970-01-01 00:00:00,
8878,82,48,1682356690,,0,1682356694,1.000.000,0,0,3,0,2023-04-24 17:18:10,2023-04-24 17:18:14,10.0
8880,82,37,1682356702,,0,0,,0,0,0,0,2023-04-24 17:18:22,1970-01-01 00:00:00,
8884,80,36,1682356727,,0,0,,0,0,0,0,2023-04-24 17:18:47,1970-01-01 00:00:00,
8885,84,18,1682356731,,0,0,,0,0,0,0,2023-04-24 17:18:51,1970-01-01 00:00:00,
8886,80,44,1682356732,,0,1682356736,500.000,0,0,1,0,2023-04-24 17:18:52,2023-04-24 17:18:56,5.0
8890,82,37,1682356753,,0,0,,0,0,0,0,2023-04-24 17:19:13,1970-01-01 00:00:00,
8892,81,23,1682356756,,0,1682356796,1.000.000,0,0,1,0,2023-04-24 17:19:16,2023-04-24 17:19:56,10.0
8894,84,18,1682356771,,0,1682356809,1.000.000,0,0,1,0,2023-04-24 17:19:31,2023-04-24 17:20:09,10.0
8895,82,37,1682356771,,0,1682356793,1.000.000,0,0,1,0,2023-04-24 17:19:31,2023-04-24 17:19:53,10.0
8897,80,36,1682356779,,0,1682356809,0,0,0,1,0,2023-04-24 17:19:39,2023-04-24 17:20:09,0.0
8898,79,38,1682356781,,0,0,,0,0,0,0,2023-04-24 17:19:41,1970-01-01 00:00:00,
8899,80,50,1682356782,,0,0,,0,0,7,0,2023-04-24 17:19:42,1970-01-01 00:00:00,
8900,81,27,1682356783,,0,1682356830,0,0,0,2,0,2023-04-24 17:19:43,2023-04-24 17:20:30,0.0
8902,87,26,1682356803,,0,0,,0,0,0,0,2023-04-24 17:20:03,1970-01-01 00:00:00,
8908,79,38,1682356825,,0,1682356848,333.000,0,0,1,0,2023-04-24 17:20:25,2023-04-24 17:20:48,3.33
8910,81,34,1682356831,,0,0,,0,0,1,0,2023-04-24 17:20:31,1970-01-01 00:00:00,
8913,87,26,1682356859,,0,0,,0,0,0,0,2023-04-24 17:20:59,1970-01-01 00:00:00,
8914,80,50,1682356859,,0,0,,0,0,7,0,2023-04-24 17:20:59,1970-01-01 00:00:00,
8916,81,34,1682356867,,0,1682356890,0,0,0,2,0,2023-04-24 17:21:07,2023-04-24 17:21:30,0.0
8917,80,36,1682356870,,0,1682356974,500.000,0,0,2,0,2023-04-24 17:21:10,2023-04-24 17:22:54,5.0
8918,81,42,1682356875,,0,1682356879,1.000.000,0,0,3,0,2023-04-24 17:21:15,2023-04-24 17:21:19,10.0
8919,87,26,1682356876,,0,1682356879,667.000,0,0,1,0,2023-04-24 17:21:16,2023-04-24 17:21:19,6.67
8927,80,50,1682356919,,0,1682356953,0,0,0,8,0,2023-04-24 17:21:59,2023-04-24 17:22:33,0.0
8931,87,26,1682356933,,0,0,,0,0,1,0,2023-04-24 17:22:13,1970-01-01 00:00:00,
8934,81,27,1682356963,,0,1682356968,500.000,0,0,3,0,2023-04-24 17:22:43,2023-04-24 17:22:48,5.0
8935,79,38,1682356964,,0,1682356984,1.000.000,0,0,2,0,2023-04-24 17:22:44,2023-04-24 17:23:04,10.0
8937,81,27,1682356983,,0,1682356988,1.000.000,0,0,4,0,2023-04-24 17:23:03,2023-04-24 17:23:08,10.0
8938,80,50,1682356989,,0,1682356995,0,0,0,9,0,2023-04-24 17:23:09,2023-04-24 17:23:15,0.0
8942,81,34,1682357001,,0,1682357032,1.000.000,0,0,3,0,2023-04-24 17:23:21,2023-04-24 17:23:52,10.0
8944,80,50,1682357023,,0,1682357027,500.000,0,0,10,0,2023-04-24 17:23:43,2023-04-24 17:23:47,5.0
8946,84,48,1682357041,,0,0,,0,0,0,0,2023-04-24 17:24:01,1970-01-01 00:00:00,
8947,80,30,1682357049,,0,0,,0,0,0,0,2023-04-24 17:24:09,1970-01-01 00:00:00,
8948,87,26,1682357051,,0,1682357080,667.000,0,0,2,0,2023-04-24 17:24:11,2023-04-24 17:24:40,6.67
8949,80,56,1682357051,,0,1682357100,1.000.000,0,0,1,0,2023-04-24 17:24:11,2023-04-24 17:25:00,10.0
8951,80,30,1682357086,,0,0,,0,0,0,0,2023-04-24 17:24:46,1970-01-01 00:00:00,
8952,80,50,1682357092,,0,0,,0,0,10,0,2023-04-24 17:24:52,1970-01-01 00:00:00,
8953,83,37,1682357094,,0,0,,0,0,0,0,2023-04-24 17:24:54,1970-01-01 00:00:00,
8955,79,22,1682357108,,0,1682357134,1.000.000,0,0,1,0,2023-04-24 17:25:08,2023-04-24 17:25:34,10.0
8956,79,27,1682357109,,0,1682357129,667.000,0,0,6,0,2023-04-24 17:25:09,2023-04-24 17:25:29,6.67
8957,83,37,1682357112,,0,1682357116,500.000,0,0,1,0,2023-04-24 17:25:12,2023-04-24 17:25:16,5.0
8958,79,45,1682357117,,0,0,,0,0,0,0,2023-04-24 17:25:17,1970-01-01 00:00:00,
8960,80,30,1682357128,,0,0,,0,0,0,0,2023-04-24 17:25:28,1970-01-01 00:00:00,
8961,80,50,1682357129,,0,1682357136,0,0,0,11,0,2023-04-24 17:25:29,2023-04-24 17:25:36,0.0
8962,79,45,1682357130,,0,1682357157,333.000,0,0,1,0,2023-04-24 17:25:30,2023-04-24 17:25:57,3.33
8964,79,28,1682357131,,0,0,,0,0,0,0,2023-04-24 17:25:31,1970-01-01 00:00:00,
8966,87,26,1682357144,,0,0,,0,0,2,0,2023-04-24 17:25:44,1970-01-01 00:00:00,
8968,79,28,1682357153,,0,0,,0,0,0,0,2023-04-24 17:25:53,1970-01-01 00:00:00,
8971,80,50,1682357169,,0,1682357176,0,0,0,12,0,2023-04-24 17:26:09,2023-04-24 17:26:16,0.0
8974,87,26,1682357184,,0,1682357187,667.000,0,0,3,0,2023-04-24 17:26:24,2023-04-24 17:26:27,6.67
8975,83,37,1682357185,,0,0,,0,0,1,0,2023-04-24 17:26:25,1970-01-01 00:00:00,
8976,79,27,1682357185,,0,1682357190,1.000.000,0,0,7,0,2023-04-24 17:26:25,2023-04-24 17:26:30,10.0
8978,80,30,1682357191,,0,0,,0,0,0,0,2023-04-24 17:26:31,1970-01-01 00:00:00,
8979,84,41,1682357203,,0,0,,0,0,0,0,2023-04-24 17:26:43,1970-01-01 00:00:00,
8982,80,60,1682357206,,0,0,,0,0,0,0,2023-04-24 17:26:46,1970-01-01 00:00:00,
8983,80,50,1682357212,,0,1682357216,0,0,0,13,0,2023-04-24 17:26:52,2023-04-24 17:26:56,0.0
8985,84,41,1682357217,,0,1682357242,1.000.000,0,0,1,0,2023-04-24 17:26:57,2023-04-24 17:27:22,10.0
8986,80,30,1682357219,,0,0,,0,0,0,0,2023-04-24 17:26:59,1970-01-01 00:00:00,
8989,85,18,1682357228,,0,0,,0,0,0,0,2023-04-24 17:27:08,1970-01-01 00:00:00,
8990,87,26,1682357232,,0,1682357236,1.000.000,0,0,4,0,2023-04-24 17:27:12,2023-04-24 17:27:16,10.0
8991,83,48,1682357237,,0,0,,0,0,0,0,2023-04-24 17:27:17,1970-01-01 00:00:00,
8992,83,37,1682357246,,0,1682357257,1.000.000,0,0,2,0,2023-04-24 17:27:26,2023-04-24 17:27:37,10.0
8995,79,28,1682357252,,0,0,,0,0,0,0,2023-04-24 17:27:32,1970-01-01 00:00:00,
8997,80,35,1682357259,,0,1682357263,1.000.000,0,0,3,0,2023-04-24 17:27:39,2023-04-24 17:27:43,10.0
8998,80,27,1682357261,,0,1682357284,500.000,0,0,5,0,2023-04-24 17:27:41,2023-04-24 17:28:04,5.0
9001,80,30,1682357268,,0,1682357297,500.000,0,0,1,0,2023-04-24 17:27:48,2023-04-24 17:28:17,5.0
9002,85,18,1682357269,,0,0,,0,0,0,0,2023-04-24 17:27:49,1970-01-01 00:00:00,
9005,80,50,1682357284,,0,0,,0,0,13,0,2023-04-24 17:28:04,1970-01-01 00:00:00,
9006,83,48,1682357287,,0,1682357291,0,0,0,2,0,2023-04-24 17:28:07,2023-04-24 17:28:11,0.0
9007,79,28,1682357290,,0,0,,0,0,0,0,2023-04-24 17:28:10,1970-01-01 00:00:00,
9010,80,60,1682357299,,0,0,,0,0,0,0,2023-04-24 17:28:19,1970-01-01 00:00:00,
9011,83,48,1682357305,,0,1682357309,1.000.000,0,0,3,0,2023-04-24 17:28:25,2023-04-24 17:28:29,10.0
9012,79,45,1682357307,,0,0,,0,0,1,0,2023-04-24 17:28:27,1970-01-01 00:00:00,
9014,79,45,1682357312,,0,1682357684,333.000,0,0,2,0,2023-04-24 17:28:32,2023-04-24 17:34:44,3.33
9015,81,36,1682357317,,0,0,,0,0,0,0,2023-04-24 17:28:37,1970-01-01 00:00:00,
9018,91,51,1682357326,,0,0,,0,0,0,0,2023-04-24 17:28:46,1970-01-01 00:00:00,
9020,80,50,1682357330,,0,1682357334,0,0,0,15,0,2023-04-24 17:28:50,2023-04-24 17:28:54,0.0
9021,80,27,1682357334,,0,1682357337,500.000,0,0,6,0,2023-04-24 17:28:54,2023-04-24 17:28:57,5.0
9023,80,60,1682357335,,0,1682357357,500.000,0,0,1,0,2023-04-24 17:28:55,2023-04-24 17:29:17,5.0
9024,79,54,1682357341,,0,0,,0,0,0,0,2023-04-24 17:29:01,1970-01-01 00:00:00,
9026,81,36,1682357356,,0,1682357359,1.000.000,0,0,1,0,2023-04-24 17:29:16,2023-04-24 17:29:19,10.0
9027,91,51,1682357357,,0,0,,0,0,0,0,2023-04-24 17:29:17,1970-01-01 00:00:00,
9028,79,28,1682357358,,0,0,,0,0,0,0,2023-04-24 17:29:18,1970-01-01 00:00:00,
9029,80,27,1682357360,,0,1682357364,500.000,0,0,7,0,2023-04-24 17:29:20,2023-04-24 17:29:24,5.0
9030,80,35,1682357364,,0,1682357367,1.000.000,0,0,4,0,2023-04-24 17:29:24,2023-04-24 17:29:27,10.0
9033,79,54,1682357383,,0,0,,0,0,0,0,2023-04-24 17:29:43,1970-01-01 00:00:00,
9034,80,50,1682357383,,0,1682357388,500.000,0,0,16,0,2023-04-24 17:29:43,2023-04-24 17:29:48,5.0
9035,80,22,1682357391,,0,1682357422,1.000.000,0,0,1,0,2023-04-24 17:29:51,2023-04-24 17:30:22,10.0
9038,80,50,1682357405,,0,1682357410,1.000.000,0,0,17,0,2023-04-24 17:30:05,2023-04-24 17:30:10,10.0
9039,79,52,1682357405,,0,1682357426,667.000,0,0,2,0,2023-04-24 17:30:05,2023-04-24 17:30:26,6.67
9041,79,28,1682357413,,0,1682357443,667.000,0,0,1,0,2023-04-24 17:30:13,2023-04-24 17:30:43,6.67
9044,80,60,1682357436,,0,0,,0,0,1,0,2023-04-24 17:30:36,1970-01-01 00:00:00,
9046,80,27,1682357446,,0,1682357450,500.000,0,0,8,0,2023-04-24 17:30:46,2023-04-24 17:30:50,5.0
9048,79,20,1682357467,,0,1682357483,667.000,0,0,1,0,2023-04-24 17:31:07,2023-04-24 17:31:23,6.67
9050,79,28,1682357482,,0,1682357518,667.000,0,0,2,0,2023-04-24 17:31:22,2023-04-24 17:31:58,6.67
9052,80,60,1682357494,,0,1682357499,1.000.000,0,0,2,0,2023-04-24 17:31:34,2023-04-24 17:31:39,10.0
9056,80,27,1682357505,,0,1682357511,500.000,0,0,10,0,2023-04-24 17:31:45,2023-04-24 17:31:51,5.0
9057,79,20,1682357541,,0,0,,0,0,1,0,2023-04-24 17:32:21,1970-01-01 00:00:00,
9061,80,44,1682357582,,0,1685735457,1.000.000,0,0,2,0,2023-04-24 17:33:02,2023-06-02 19:50:57,10.0
9062,84,35,1682357594,,0,0,,0,0,0,0,2023-04-24 17:33:14,1970-01-01 00:00:00,
9063,79,52,1682357596,,0,0,,0,0,2,0,2023-04-24 17:33:16,1970-01-01 00:00:00,
9064,79,20,1682357599,,0,1682357603,667.000,0,0,2,0,2023-04-24 17:33:19,2023-04-24 17:33:23,6.67
9068,79,52,1682357622,,0,1682357637,667.000,0,0,3,0,2023-04-24 17:33:42,2023-04-24 17:33:57,6.67
9069,81,22,1682357624,,0,1682357647,1.000.000,0,0,1,0,2023-04-24 17:33:44,2023-04-24 17:34:07,10.0
9070,82,34,1682357627,,0,0,,0,0,0,0,2023-04-24 17:33:47,1970-01-01 00:00:00,
9074,79,20,1682357642,,0,1682357646,667.000,0,0,4,0,2023-04-24 17:34:02,2023-04-24 17:34:06,6.67
9076,88,26,1682357646,,0,0,,0,0,0,0,2023-04-24 17:34:06,1970-01-01 00:00:00,
9077,84,48,1682357647,,0,1682357653,1.000.000,0,0,1,0,2023-04-24 17:34:07,2023-04-24 17:34:13,10.0
9080,79,52,1682357666,,0,1682357675,667.000,0,0,4,0,2023-04-24 17:34:26,2023-04-24 17:34:35,6.67
9082,88,26,1682357676,,0,1682357690,500.000,0,0,1,0,2023-04-24 17:34:36,2023-04-24 17:34:50,5.0
9083,84,35,1682357681,,0,0,,0,0,0,0,2023-04-24 17:34:41,1970-01-01 00:00:00,
9084,82,34,1682357681,,0,1682357718,1.000.000,0,0,1,0,2023-04-24 17:34:41,2023-04-24 17:35:18,10.0
9085,79,52,1682357688,,0,1682357693,667.000,0,0,5,0,2023-04-24 17:34:48,2023-04-24 17:34:53,6.67
9086,84,37,1682357690,,0,0,,0,0,0,0,2023-04-24 17:34:50,1970-01-01 00:00:00,
9088,85,18,1682357701,,0,0,,0,0,0,0,2023-04-24 17:35:01,1970-01-01 00:00:00,
9089,82,42,1682357704,,0,0,,0,0,0,0,2023-04-24 17:35:04,1970-01-01 00:00:00,
9090,79,45,1682357706,,0,1682357716,667.000,0,0,3,0,2023-04-24 17:35:06,2023-04-24 17:35:16,6.67
9091,91,51,1682357707,,0,1682357762,0,0,0,1,0,2023-04-24 17:35:07,2023-04-24 17:36:02,0.0
9092,81,50,1682357711,,0,0,,0,0,0,0,2023-04-24 17:35:11,1970-01-01 00:00:00,
9095,81,56,1682357713,,0,1682357718,1.000.000,0,0,1,0,2023-04-24 17:35:13,2023-04-24 17:35:18,10.0
9097,81,50,1682357724,,0,1682357751,1.000.000,0,0,1,0,2023-04-24 17:35:24,2023-04-24 17:35:51,10.0
9098,88,26,1682357729,,0,1682357743,1.000.000,0,0,2,0,2023-04-24 17:35:29,2023-04-24 17:35:43,10.0
9099,82,42,1682357730,,0,1682357764,1.000.000,0,0,1,0,2023-04-24 17:35:30,2023-04-24 17:36:04,10.0
9100,84,35,1682357734,,0,1682357751,1.000.000,0,0,1,0,2023-04-24 17:35:34,2023-04-24 17:35:51,10.0
9101,82,36,1682357742,,0,0,,0,0,0,0,2023-04-24 17:35:42,1970-01-01 00:00:00,
9102,80,38,1682357744,,0,0,,0,0,0,0,2023-04-24 17:35:44,1970-01-01 00:00:00,
9103,80,28,1682357749,,0,0,,0,0,0,0,2023-04-24 17:35:49,1970-01-01 00:00:00,
9107,81,56,1682357780,,0,1682357786,1.000.000,0,0,2,0,2023-04-24 17:36:20,2023-04-24 17:36:26,10.0
9108,80,38,1682357786,,0,0,,0,0,0,0,2023-04-24 17:36:26,1970-01-01 00:00:00,
9109,79,45,1682357787,,0,1682357794,1.000.000,0,0,4,0,2023-04-24 17:36:27,2023-04-24 17:36:34,10.0
9110,84,37,1682357792,,0,0,,0,0,0,0,2023-04-24 17:36:32,1970-01-01 00:00:00,
9111,82,36,1682357794,,0,0,,0,0,0,0,2023-04-24 17:36:34,1970-01-01 00:00:00,
9113,84,37,1682357825,,0,0,,0,0,0,0,2023-04-24 17:37:05,1970-01-01 00:00:00,
9114,85,18,1682357842,,0,0,,0,0,0,0,2023-04-24 17:37:22,1970-01-01 00:00:00,
9115,80,38,1682357843,,0,0,,0,0,0,0,2023-04-24 17:37:23,1970-01-01 00:00:00,
9116,82,23,1682357850,,0,0,,0,0,0,0,2023-04-24 17:37:30,1970-01-01 00:00:00,
9117,79,52,1682357859,,0,1682357867,1.000.000,0,0,6,0,2023-04-24 17:37:39,2023-04-24 17:37:47,10.0
9118,82,36,1682357859,,0,1682357874,1.000.000,0,0,1,0,2023-04-24 17:37:39,2023-04-24 17:37:54,10.0
9119,85,18,1682357861,,0,0,,0,0,0,0,2023-04-24 17:37:41,1970-01-01 00:00:00,
9120,85,41,1682357863,,0,0,,0,0,0,0,2023-04-24 17:37:43,1970-01-01 00:00:00,
9122,81,30,1682357872,,0,0,,0,0,0,0,2023-04-24 17:37:52,1970-01-01 00:00:00,
9124,85,41,1682357873,,0,0,,0,0,0,0,2023-04-24 17:37:53,1970-01-01 00:00:00,
9125,82,23,1682357880,,0,1682357966,1.000.000,0,0,1,0,2023-04-24 17:38:00,2023-04-24 17:39:26,10.0
9126,80,38,1682357880,,0,0,,0,0,0,0,2023-04-24 17:38:00,1970-01-01 00:00:00,
9128,84,37,1682357888,,0,0,,0,0,0,0,2023-04-24 17:38:08,1970-01-01 00:00:00,
9129,91,51,1682357895,,0,1682357900,500.000,0,0,2,0,2023-04-24 17:38:15,2023-04-24 17:38:20,5.0
9130,81,30,1682357897,,0,1682357930,1.000.000,0,0,1,0,2023-04-24 17:38:17,2023-04-24 17:38:50,10.0
9131,79,54,1682357905,,0,0,,0,0,0,0,2023-04-24 17:38:25,1970-01-01 00:00:00,
9132,80,38,1682357906,,0,0,,0,0,0,0,2023-04-24 17:38:26,1970-01-01 00:00:00,
9133,79,45,1682357907,,0,1682357919,667.000,0,0,5,0,2023-04-24 17:38:27,2023-04-24 17:38:39,6.67
9135,84,37,1682357929,,0,0,,0,0,0,0,2023-04-24 17:38:49,1970-01-01 00:00:00,
9138,79,54,1682357932,,0,0,,0,0,0,0,2023-04-24 17:38:52,1970-01-01 00:00:00,
9141,82,22,1682357945,,0,1682357960,1.000.000,0,0,1,0,2023-04-24 17:39:05,2023-04-24 17:39:20,10.0
9142,85,41,1682357946,,0,1682357981,1.000.000,0,0,1,0,2023-04-24 17:39:06,2023-04-24 17:39:41,10.0
9144,79,45,1682357957,,0,1682357960,0,0,0,6,0,2023-04-24 17:39:17,2023-04-24 17:39:20,0.0
9145,79,45,1682357970,,0,1682357974,0,0,0,7,0,2023-04-24 17:39:30,2023-04-24 17:39:34,0.0
9147,84,37,1682357976,,0,1682358001,1.000.000,0,0,1,0,2023-04-24 17:39:36,2023-04-24 17:40:01,10.0
9148,82,50,1682357986,,0,0,,0,0,0,0,2023-04-24 17:39:46,1970-01-01 00:00:00,
9149,80,38,1682357994,,0,0,,0,0,0,0,2023-04-24 17:39:54,1970-01-01 00:00:00,
9150,91,51,1682358004,,0,1682358011,0,0,0,3,0,2023-04-24 17:40:04,2023-04-24 17:40:11,0.0
9152,80,38,1682358018,,0,0,,0,0,0,0,2023-04-24 17:40:18,1970-01-01 00:00:00,
9153,79,45,1682358018,,0,1682358023,667.000,0,0,8,0,2023-04-24 17:40:18,2023-04-24 17:40:23,6.67
9157,79,45,1682358031,,0,1682358035,1.000.000,0,0,9,0,2023-04-24 17:40:31,2023-04-24 17:40:35,10.0
9158,85,35,1682358035,,0,0,,0,0,0,0,2023-04-24 17:40:35,1970-01-01 00:00:00,
9159,81,60,1682358046,,0,0,,0,0,0,0,2023-04-24 17:40:46,1970-01-01 00:00:00,
9160,83,42,1682358048,,0,1682358068,1.000.000,0,0,1,0,2023-04-24 17:40:48,2023-04-24 17:41:08,10.0
9162,91,51,1682358058,,0,0,,0,0,5,0,2023-04-24 17:40:58,1970-01-01 00:00:00,
9163,80,28,1682358059,,0,0,,0,0,0,0,2023-04-24 17:40:59,1970-01-01 00:00:00,
9164,85,18,1682358064,,0,0,,0,0,0,0,2023-04-24 17:41:04,1970-01-01 00:00:00,
9165,81,60,1682358073,,0,1682358088,500.000,0,0,1,0,2023-04-24 17:41:13,2023-04-24 17:41:28,5.0
9166,85,35,1682358080,,0,0,,0,0,0,0,2023-04-24 17:41:20,1970-01-01 00:00:00,
9167,79,47,1682358083,,0,0,,0,0,0,0,2023-04-24 17:41:23,1970-01-01 00:00:00,
9170,82,50,1682358110,,0,1682358115,1.000.000,0,0,1,0,2023-04-24 17:41:50,2023-04-24 17:41:55,10.0
9172,83,22,1682358114,,0,1682358118,500.000,0,0,1,0,2023-04-24 17:41:54,2023-04-24 17:41:58,5.0
9174,91,51,1682358122,,0,0,,0,0,5,0,2023-04-24 17:42:02,1970-01-01 00:00:00,
9175,83,34,1682358126,,0,1682358169,1.000.000,0,0,1,0,2023-04-24 17:42:06,2023-04-24 17:42:49,10.0
9177,79,47,1682358131,,0,0,,0,0,0,0,2023-04-24 17:42:11,1970-01-01 00:00:00,
9178,80,38,1682358135,,0,0,,0,0,0,0,2023-04-24 17:42:15,1970-01-01 00:00:00,
9180,85,35,1682358145,,0,0,,0,0,0,0,2023-04-24 17:42:25,1970-01-01 00:00:00,
9182,82,56,1682358147,,0,1682358155,0,0,0,1,0,2023-04-24 17:42:27,2023-04-24 17:42:35,0.0
9184,79,47,1682358151,,0,0,,0,0,0,0,2023-04-24 17:42:31,1970-01-01 00:00:00,
